Index,Name,Sport,Position,Height,Weight,Academic Year,Previous School,Year,Hometown,High School
55.0,Cody Smith,Football,RB,6' 0'',240.0,Fr.,,2015,"Lincoln University, Pa. ", Bishop Shanahan
56.0,Scott Northcutt,Football,LB,6' 0'',225.0,Jr.,,2015,"Plantation, Fla. ", St. Thomas Aquinas
,,Football,,,,,,2015,,
57.0,Evan Kappatos,Football,DL,5' 11'',275.0,Sr.,,2015,"Syosset, N.Y. ", Syosset
58.0,Mark Fossati,Football,LB,5' 10'',210.0,So.,,2015,"Upper Saddle River, N.J. ", St. Joseph's
59.0,Luke Petruzzi,Football,TE,6' 3'',240.0,So.,,2015,"Gilbert, Az. ", Williams Field
60.0,Mitchell Dunay,Football,FB,6' 0'',260.0,So.,,2015,"Cicero, N.Y. ", Cicero-North Syracuse
61.0,Jackson Simcox,Football,LB,5' 11'',215.0,Fr.,,2015,"Westfield, N.J. ", Westfield
62.0,Teddy Graves,Football,DB,6' 0'',225.0,Jr.,,2015,"Chappaqua, N.Y. ", Horace Greeley
63.0,Deion King,Football,LB,6' 1'',230.0,So.,,2015,"Buford, Ga. ", Buford
64.0,Hashim Moore,Football,TE,6' 5'',240.0,Jr.,,2015,"Fort Lauderdale, Fla. ", Hun School (N.J.)
65.0,Brannon Jones,Football,DL,6' 3'',250.0,Jr.,,2015,"Greenwood Village, Colo. ", Kent Denver School
66.0,Thomas Martello,Football,LB,6' 0'',225.0,So.,,2015,"Rumson, N.J. ", Rumson Fair Haven
67.0,Jack Woodall,Football,OL,6' 3'',270.0,Sr.,,2015,"Cincinnati, Ohio ", St. Xavier
68.0,Ray Han,Football,LB,5' 11'',205.0,Sr.,,2015,"Katy, Texas ", Cinco Ranch
69.0,Pat Hall,Football,LS,6' 0'',220.0,Jr.,,2015,"Pittsburgh, Pa. ", Thomas Jefferson
70.0,Jack Corso,Football,OL,6' 3'',265.0,Fr.,,2015,"Leesburg, Va. ", Tuscarora
71.0,Rohan Hylton,Football,LB,5' 11'',220.0,Jr.,,2015,"Orlando, Fla. ", Ocoee
72.0,RJ Paige,Football,LB,6' 1'',235.0,Jr.,,2015,"West Hartford, Conn. ", Loomis-Chaffee
73.0,Dan Petticord,Football,OL,6' 2'',260.0,Fr.,,2015,"Lakewood, Ohio ", St. Edward
74.0,Marcus Stroud,Football,LB,6' 1'',225.0,Sr.,,2015,"Prosper, Texas ", Prosper
75.0,Matthew Skowron,Football,LB,6' 3'',240.0,Jr.,,2015,"Cary, N.C. ", Cardinal Gibbons
76.0,Nico Bayless,Football,LB,6' 1'',205.0,So.,,2015,"Glendale, Az. ", Apollo
77.0,Mike Perloski,Football,LB,6' 0'',230.0,So.,,2015,"Harrisburg, Pa. ", Bishop McDevitt
78.0,Steven Fletcher,Football,OL,6' 3'',260.0,So.,,2015,"Old Brookville, N.Y. ", St. Anthony's
79.0,George Attea,Football,OL,6' 4'',270.0,Fr.,,2015,"East Amherst, N.Y. ", Williamsville North
80.0,Bradley Bourque,Football,OL,6' 2'',255.0,Fr.,,2015,"Neptune Beach, Fla. ", Duncan U. Fletcher
81.0,Tom Yetter,Football,OL,6' 3'',285.0,Sr.,,2015,"Klein, Texas ", Klein
,,Football,,,,,,2015,,
82.0,Richard Bush,Football,OL,6' 2'',260.0,So.,,2015,"Tampa, Fla. ", Plant
83.0,Erik Ramirez,Football,OL,6' 2'',275.0,So.,,2015,"York, Pa. ", Central York
84.0,Maxwell McPherson,Football,OL,6' 6'',280.0,Fr.,,2015,"Las Vegas, Nev. ", Faith Lutheran
85.0,Henry Schlossberg,Football,DL,6' 4'',280.0,Jr.,,2015,"Los Angeles, Calif. ", Harvard Westlake
86.0,David Hartmeier,Football,OL,6' 4'',280.0,So.,,2015,"Los Angeles, Calif. ", Harvard Westlake
87.0,Hunter Hill,Football,DL,6' 4'',285.0,Jr.,,2015,"Roswell, Ga. ", Roswell
88.0,Ian McGeary,Football,DL,6' 2'',275.0,Sr.,,2015,"North Brunswick, N.J. ", North Brunswick
89.0,Christopher Ryan,Football,OL,6' 6'',250.0,Fr.,,2015,"Lombard, Ill. ", Glenbard East
90.0,Alex Dixon,Football,OL,6' 4'',270.0,Sr.,,2015,"Alpharetta, Ga. ", Mount Pisgah Christian
91.0,Mitchell Sweigart,Football,OL,6' 5'',265.0,So.,,2015,"Washington Boro, Pa. ", Penn Manor
92.0,Caleb Slate,Football,OL,6' 3'',300.0,Sr.,,2015,"Middleburg, Fla. ", Clay
93.0,Jack Knight,Football,OL,6' 5'',315.0,Jr.,,2015,"Charlotte, N.C. ", Myers Park
94.0,Stefan Ivanisevic,Football,OL,6' 5'',275.0,Fr.,,2015,"Hinsdale, Ill. ", Hinsdale Central
95.0,Spenser Huston,Football,OL,6' 4'',255.0,Sr.,,2015,"Summit, N.J. ", Delbarton
96.0,Mason Darrow,Football,OL,6' 5'',285.0,Jr.,,2015,"Lake Barrington, Ill. ", Barrington
97.0,Zach Kuehm,Football,OL,6' 6'',310.0,So.,,2015,"Mountain Lakes, N.J. ", Mountain Lakes
98.0,Jake Strain,Football,DL,6' 2'',240.0,Fr.,,2015,"Springfield, Pa. ", St. Joseph's Prep
99.0,Britt Colcolough,Football,OL,6' 4'',295.0,Sr.,,2015,"Memphis, Tenn. ", Memphis University School
100.0,Graham Adomitis,Football,TE,6' 4'',230.0,Fr.,,2015,"Pittsburgh, Pa. ", Pittsburgh Central Catholic
101.0,Alex Parkinson,Football,WR,6' 5'',220.0,Fr.,,2015,"Mamaroneck, N.Y. ", Mamaroneck
102.0,Alex Walter,Football,TE,6' 4'',245.0,Sr.,,2015,"Haddonfield, N.J. ", Haddonfield
103.0,Lawrence Wilson,Football,WR,6' 3'',220.0,Jr.,,2015,"Portland, Ore. ", Central Catholic
104.0,Spencer Cotten,Football,WR,6' 4'',210.0,So.,,2015,"Winnetka, Ill. ", New Trier
105.0,Stephen Carlson,Football,WR,6' 4'',205.0,Fr.,,2015,"Jamestown, N.Y. ", Jamestown
106.0,Dylan White,Football,TE,6' 6'',230.0,Sr.,,2015,"Pittsburgh, Pa. ", Mount Lebanon
,,Football,,,,,,2015,,
107.0,Evan Perkins,Football,WR,6' 0'',185.0,Jr.,,2015,"Menlo Park, Calif. ", Menlo-Atherton
108.0,Seth DeValve,Football,WR,6' 4'',245.0,Sr.,,2015,"Manchester, Conn. ", Manchester
109.0,Scott Carpenter,Football,TE,6' 2'',220.0,Jr.,,2015,"Vienna, Va. ", Gonzaga College High
110.0,James Frusciante,Football,WR,6' 0'',185.0,Jr.,,2015,"Westport, Conn. ", Staples
111.0,Kahdeem Cohens,Football,WR,6' 2'',220.0,Jr.,,2015,"New Haven, Conn. ", Hopkins School
112.0,Kurt Holuba,Football,DL,6' 4'',270.0,So.,,2015,"Ho-Ho-Kus, N.J. ", Bergen Catholic
113.0,Logan Dziak,Football,DL,6' 3'',295.0,So.,,2015,"Powell, Ohio ", Buckeye Valley
114.0,Simeon Lane,Football,DL,6' 0'',275.0,Fr.,,2015,"Cincinnati, Ohio ", St. Xavier
115.0,John Hummel,Football,DL,6' 4'',235.0,Jr.,,2015,"Ofallon, Mo. ", Timberland
116.0,Birk Olson,Football,LB,6' 2'',245.0,Jr.,,2015,"Monticello, Minn. ", Monticello
117.0,John Gearon,Football,DL,6' 4'',255.0,Fr.,,2015,"Atlanta, Ga. ", The Lovett School
118.0,Khalil Bryant,Football,DL,6' 2'',260.0,So.,,2015,"Fleming Island, Fla. ", Fleming Island
119.0,Dan Dreher,Football,DL,6' 3'',270.0,Sr.,,2015,"Westlake, Ohio ", Holy Name
120.0,Joey DeMarco,Football,DL,6' 5'',255.0,Fr.,,2015,"Del Mar, Calif. ", Torrey Pines
121.0,Grayson Fisher,Football,DL,6' 4'',270.0,Sr.,,2015,"Upper Arlington, Ohio ", Upper Arlington
0.0,Reinaldo Maristany,Football,WR,5' 10'',165.0,Jr.,,2016,"New Rochelle, N.Y. ", Loomis-Chaffee
1.0,James Frusciante,Football,WR,6' 0'',185.0,Sr.,,2016,"Westport, Conn. ", Staples
2.0,Dorian Williams,Football,DB,6' 0'',210.0,Sr.,,2016,"Streetsboro, Ohio ", Streetsboro
3.0,Jesper Horsted,Football,WR,6' 4'',220.0,So.,,2016,"Shoreview, Minn. ", Roseville Area
4.0,Tyler Roth,Football,P,6' 1'',200.0,Sr.,,2016,"Pittsburgh, Pa. ", Mount Lebanon
5.0,Joe Salter,Football,QB,6' 0'',200.0,Jr.,,2016,"West Caldwell, N.J. ", West Caldwell
6.0,AJ Glass,Football,RB,6' 0'',200.0,Sr.,,2016,"Lake Oswego, Ore. ", Jesuit
,,Football,,,,,,2016,,
7.0,Tiger Bech,Football,WR/PR,5' 9'',170.0,Fr.,,2016,"Lafayette, La. ", St. Thomas More
8.0,Tavish Rice,Football,PK,6' 2'',185.0,Fr.,,2016,"Miami, Fla. ", Belen Jesuit Prep
9.0,Nick Peabody,Football,QB,6' 4'',230.0,Jr.,,2016,"West Yarmouth, Mass. ", Barnstable
10.0,Jeremiah Tyler,Football,DL,6' 0'',205.0,Fr.,,2016,"Detroit, Mich. ", Detroit Country Day
11.0,Kevin Davidson,Football,QB,6' 4'',220.0,Fr.,,2016,"Danville, Calif. ", San Ramon Valley
12.0,Samuel Huffman,Football,DB,6' 2'',190.0,Sr.,,2016,"Lima, Ohio ", Lima Central Catholic
13.0,Chad Kanoff,Football,QB,6' 4'',225.0,Sr.,,2016,"Pacific Palisades, Calif. ", Harvard Westlake
14.0,Markus Phox,Football,DB,6' 0'',200.0,Sr.,,2016,"Wichita, Kan. ", Wichita Collegiate
15.0,John Lovett,Football,QB,6' 3'',220.0,Jr.,,2016,"Wantagh, N.Y. ", DeMatha Catholic
16.0,Connor Grogan,Football,DB,5' 8'',180.0,Sr.,,2016,"Manasquan, N.J. ", Manasquan
17.0,Will Johnson,Football,WR,5' 9'',170.0,Fr.,,2016,"Lexington, Mass. ", Boston College High
18.0,Isaiah Barnes,Football,WR,6' 3'',210.0,Sr.,,2016,"Freeport, N.Y. ", Freeport
19.0,Steven Mejia,Football,P/K,5' 11'',180.0,So.,,2016,"Doral, Fla. ", Ronald Reagan Doral
20.0,Zach Kelly,Football,QB,6' 0'',190.0,Fr.,,2016,"Clinton, La. ", Silliman Institute
21.0,Brett Stewart,Football,DB,5' 10'',210.0,So.,,2016,"Garden City, N.Y. ", Garden City
22.0,Evan Perkins,Football,DB,5' 11'',190.0,Sr.,,2016,"Menlo Park, Calif. ", Menlo-Atherton
23.0,James Gales,Football,DB,5' 10'',200.0,Sr.,,2016,"New York, N.Y. ", Brooklyn Technical
24.0,Andrew Griffin,Football,WR,6' 0'',200.0,Fr.,,2016,"Avon, Ind. ", Avon
25.0,Adam Hoffman,Football,DB,6' 0'',195.0,Jr.,,2016,"Apple Valley, Minn. ", Academy of Holy Angels
26.0,Zach Keller,Football,QB,6' 6'',220.0,Fr.,,2016,"Basking Ridge, N.J. ", Seton Hall Prep
27.0,TJ Floyd,Football,DB,5' 10'',180.0,Fr.,,2016,"Jacksonville, Fla. ", Bolles
28.0,Tyler Campbell,Football,DB,5' 10'',200.0,Fr.,,2016,"Plano, Texas ", Plano West
29.0,Charlie Volker,Football,RB,5' 10'',205.0,So.,,2016,"Fair Haven, N.J. ", Rumson-Fair Haven
30.0,Quincy Wolff,Football,LB,5' 10'',210.0,Jr.,,2016,"Atlanta, Ga. ", Woodward Academy
31.0,Chance Melancon,Football,DB,5' 8'',200.0,Jr.,,2016,"Allen, Texas ", Allen
,,Football,,,,,,2016,,
32.0,Phillip Frost,Football,DB,6' 0'',170.0,Fr.,,2016,"Fort Worth, Texas ", Keller Central
33.0,Ben Ellis,Football,DB,6' 0'',200.0,So.,,2016,"Memphis, Tenn. ", Briarcrest Christian School
34.0,Ryan Quigley,Football,RB,5' 11'',180.0,Fr.,,2016,"Lansdale, Pa. ", Lansdale Catholic
35.0,Eli Stern,Football,DB,6' 0'',200.0,So.,,2016,"Los Angeles, Calif. ", Brentwood School
36.0,Dominique Summerville,Football,RB,5' 7'',165.0,So.,,2016,"Charlotte, N.C. ", Myers Park
37.0,Jacob Lewis,Football,RB,6' 1'',210.0,Jr.,,2016,"Edmond, Okla. ", Bishop McGuinness
38.0,Hayden Murphy,Football,RB,6' 2'',220.0,Jr.,,2016,"Centerville, Mass. ", Barnstable
39.0,John Clarke,Football,WR,6' 1'',200.0,Jr.,,2016,"Houston, Texas ", Houston Christian
40.0,TC Schneider,Football,DB,5' 9'',180.0,So.,,2016,"The Woodlands, Texas ", The Woodlands
41.0,Hashim Moore,Football,TE,6' 3'',255.0,Sr.,,2016,"Fort Lauderdale, Fla. ", Hun School (N.J.)
42.0,Ben Novello,Football,DB,5' 10'',165.0,So.,,2016,"Tampa, Fla. ", Berkeley Prep
43.0,Edward Rudinski,Football,LB,6' 2'',225.0,So.,,2016,"Santa Monica, Calif. ", Oaks Christian
44.0,Christian Sullivan,Football,DB,6' 0'',185.0,Fr.,,2016,"Marietta, Ga. ", George Walton
45.0,Carter Mulroe,Football,LB,6' 0'',220.0,Fr.,,2016,"Tampa, Fla. ", Sickles
46.0,Luke Catarius,Football,LB,6' 0'',235.0,Sr.,,2016,"Sandwich, Mass. ", Boston College Prep
47.0,Tom Johnson,Football,LB,6' 0'',220.0,So.,,2016,"Moorestown, N.J. ", St. Joseph's Prep
48.0,Nick Fekula,Football,LB,6' 4'',230.0,Sr.,,2016,"Monongahela, Pa. ", Elizabeth Forward
49.0,Joe Rhattigan,Football,RB,6' 0'',215.0,Sr.,,2016,"Naperville, Ill. ", Neuqua
50.0,Trevor Osborne,Football,WR,6' 2'',215.0,Sr.,,2016,"Peoria, Az. ", Northwest Christian
51.0,Alex Ford,Football,DB,5' 10'',190.0,Sr.,,2016,"La Canada Flintridge, Calif. ", Loyola
52.0,Anthony Siragusa,Football,LB,6' 0'',220.0,So.,,2016,"Chagrin Falls, Ohio ", Walsh Jesuit
53.0,Cody Smith,Football,RB,6' 0'',260.0,So.,,2016,"Lincoln University, Pa. ", Bishop Shanahan
54.0,Scott Northcutt,Football,LB,6' 0'',220.0,Sr.,,2016,"Plantation, Fla. ", St. Thomas Aquinas
55.0,Jackson Simcox,Football,LB,5' 11'',230.0,So.,,2016,"Westfield, N.J. ", Westfield
56.0,Mark Fossati,Football,LB,5' 9'',220.0,Jr.,,2016,"Upper Saddle River, N.J. ", St. Joseph's
,,Football,,,,,,2016,,
57.0,Ty Desiré,Football,DL,6' 5'',280.0,Jr.,,2016,"Uniondale, N.Y. ", Uniondale
58.0,Mitchell Dunay,Football,FB,5' 11'',240.0,Jr.,,2016,"Cicero, N.Y. ", Cicero-North Syracuse
59.0,Chase Williams,Football,LB,6' 1'',205.0,Fr.,,2016,"Atlanta, Ga. ", The Westminster Schools
60.0,Teddy Graves,Football,LB,6' 1'',225.0,Sr.,,2016,"Chappaqua, N.Y. ", Horace Greeley
61.0,Deion King,Football,LB,6' 0'',230.0,Jr.,,2016,"Buford, Ga. ", Buford
62.0,Brannon Jones,Football,DL,6' 1'',250.0,Sr.,,2016,"Greenwood Village, Colo. ", Kent Denver School
63.0,Thomas Martello,Football,LB,6' 0'',225.0,Jr.,,2016,"Rumson, N.J. ", Rumson Fair Haven
64.0,Rick Raga,Football,LB,6' 1'',230.0,Fr.,,2016,"Cincinnati, Ohio ", Moeller
65.0,John Orr,Football,LB,6' 1'',220.0,Fr.,,2016,"Nashville, Tenn. ", Christ Presbyterian Academy
66.0,Pat Hall,Football,LS,5' 11'',235.0,Sr.,,2016,"Pittsburgh, Pa. ", Thomas Jefferson
67.0,Sean Chambers,Football,LB,6' 3'',195.0,Fr.,,2016,"Geneva, Ill. ", Geneva
68.0,Jack Corso,Football,OL,6' 2'',260.0,So.,,2016,"Leesburg, Va. ", Tuscarora
69.0,Rohan Hylton,Football,LB,5' 11'',225.0,Sr.,,2016,"Orlando, Fla. ", Ocoee
70.0,RJ Paige,Football,LB,5' 11'',235.0,Sr.,,2016,"West Hartford, Conn. ", Loomis-Chaffee
71.0,Dan Petticord,Football,OL,6' 1'',260.0,So.,,2016,"Lakewood, Ohio ", St. Edward
72.0,Jay Rolader,Football,DL,6' 4'',245.0,Fr.,,2016,"Atlanta, Ga. ", Holy Innocents' Episcopal
73.0,Reily Radosevich,Football,OL,6' 4'',255.0,Fr.,,2016,"Manalapan, N.J. ", Manalapan
74.0,Nico Bayless,Football,LB,6' 0'',210.0,Jr.,,2016,"Glendale, Az. ", Apollo
75.0,Mike Perloski,Football,LB,6' 0'',245.0,Jr.,,2016,"Harrisburg, Pa. ", Bishop McDevitt
76.0,Chris Sayan,Football,LS,6' 0'',230.0,Fr.,,2016,"Leonia, N.J. ", Bergen Catholic
77.0,Steven Fletcher,Football,OL,6' 2'',265.0,Jr.,,2016,"Old Brookville, N.Y. ", St. Anthony's
78.0,George Attea,Football,OL,6' 3'',285.0,So.,,2016,"East Amherst, N.Y. ", Williamsville North
79.0,Bradley Bourque,Football,OL,6' 2'',255.0,So.,,2016,"Neptune Beach, Fla. ", Duncan U. Fletcher
80.0,JT Broyles,Football,OL,6' 3'',280.0,Fr.,,2016,"Fleming Island, Fla. ", Fleming Island
81.0,Richard Bush,Football,OL,6' 1'',275.0,Jr.,,2016,"Tampa, Fla. ", Plant
,,Football,,,,,,2016,,
82.0,Erik Ramirez,Football,OL,5' 11'',285.0,Jr.,,2016,"York, Pa. ", Central York
83.0,Alex Deters,Football,OL,6' 1'',250.0,Fr.,,2016,"Cincinnati, Ohio ", St. Xavier
84.0,Henry Schlossberg,Football,DL,6' 4'',280.0,Sr.,,2016,"Los Angeles, Calif. ", Harvard Westlake
85.0,David Hartmeier,Football,OL,6' 3'',280.0,Jr.,,2016,"Los Angeles, Calif. ", Harvard Westlake
86.0,Hunter Hill,Football,OL,6' 4'',285.0,Sr.,,2016,"Roswell, Ga. ", Roswell
87.0,David Garfunkel,Football,OL,6' 4'',290.0,Fr.,,2016,"Yorba Linda, Calif. ", Yorba Linda
88.0,Christopher Ryan,Football,OL,6' 5'',270.0,So.,,2016,"Lombard, Ill. ", Glenbard East
89.0,Alex Dixon,Football,OL,6' 3'',270.0,Sr.,,2016,"Alpharetta, Ga. ", Mount Pisgah Christian
90.0,Jake Strain,Football,DL,6' 0'',255.0,So.,,2016,"Springfield, Pa. ", St. Joseph's Prep
91.0,Mitchell Sweigart,Football,OL,6' 5'',250.0,Jr.,,2016,"Washington Boro, Pa. ", Penn Manor
92.0,Matt Hampson,Football,DL,6' 4'',230.0,Fr.,,2016,"Pittsburgh, Pa. ", Pine-Richland
93.0,Jack Knight,Football,OL,6' 4'',310.0,Sr.,,2016,"Charlotte, N.C. ", Myers Park
94.0,Stefan Ivanisevic,Football,OL,6' 4'',290.0,So.,,2016,"Hinsdale, Ill. ", Hinsdale Central
95.0,Andre Guest,Football,OL,6' 3'',280.0,Fr.,,2016,"Trafford, Pa. ", Penn-Trafford
96.0,Mason Darrow,Football,OL,6' 4'',300.0,Sr.,,2016,"Lake Barrington, Ill. ", Barrington
97.0,Zach Kuehm,Football,OL,6' 5'',285.0,Jr.,,2016,"Mountain Lakes, N.J. ", Mountain Lakes
98.0,Brent Holder,Football,OL,6' 4'',240.0,Fr.,,2016,"Chicago, Ill. ", Marist
99.0,Graham Adomitis,Football,TE,6' 4'',235.0,So.,,2016,"Pittsburgh, Pa. ", Pittsburgh Central Catholic
100.0,Alex Parkinson,Football,WR,6' 5'',220.0,So.,,2016,"Mamaroneck, N.Y. ", Mamaroneck
101.0,Charles Tomassetti,Football,DL,6' 3'',235.0,Fr.,,2016,"Massapequa Park, N.Y. ", Farmingdale
102.0,Lawrence Wilson,Football,TE,6' 2'',220.0,Sr.,,2016,"Portland, Ore. ", Central Catholic
103.0,Spencer Cotten,Football,WR,6' 4'',200.0,Jr.,,2016,"Winnetka, Ill. ", New Trier
104.0,Stephen Carlson,Football,WR,6' 3'',215.0,So.,,2016,"Jamestown, N.Y. ", Jamestown
105.0,Sam Johnson,Football,TE,6' 1'',220.0,Fr.,,2016,"Summit, N.J. ", Delbarton School
106.0,Luke Timm,Football,WR,6' 5'',200.0,Fr.,,2016,"Poughkeepsie, N.Y. ", Our Lady of Lourdes
,,Football,,,,,,2016,,
107.0,Riley Held,Football,TE,6' 3'',260.0,Fr.,,2016,"East Longmeadow, Mass. ", East Longmeadow
108.0,Scott Carpenter,Football,TE,6' 2'',230.0,Sr.,,2016,"Vienna, Va. ", Gonzaga College High
109.0,Jordan Argue,Football,WR,6' 2'',200.0,So.,,2016,"Hartland, Wis. ", Arrowhead
110.0,Kahdeem Cohens,Football,WR,6' 2'',225.0,Sr.,,2016,"New Haven, Conn. ", Hopkins School
111.0,Kurt Holuba,Football,DL,6' 3'',260.0,Jr.,,2016,"Ho-Ho-Kus, N.J. ", Bergen Catholic
112.0,Joe Percival,Football,LB,6' 0'',210.0,So.,,2016,"Melville, N.Y. ", Saint Anthony's
113.0,Simeon Lane,Football,DL,5' 11'',275.0,So.,,2016,"Cincinnati, Ohio ", St. Xavier
114.0,John Hummel,Football,DL,6' 3'',255.0,Sr.,,2016,"Ofallon, Mo. ", Timberland
115.0,Birk Olson,Football,LB,6' 2'',260.0,Sr.,,2016,"Monticello, Minn. ", Monticello
116.0,John Gearon,Football,DL,6' 2'',270.0,So.,,2016,"Atlanta, Ga. ", The Lovett School
117.0,Khalil Bryant,Football,DL,6' 0'',250.0,Jr.,,2016,"Fleming Island, Fla. ", Fleming Island
118.0,Joey DeMarco,Football,DL,6' 4'',245.0,So.,,2016,"Del Mar, Calif. ", Torrey Pines
119.0,Mike Wagner,Football,LB,6' 1'',225.0,So.,,2016,"Victor, N.Y. ", Victor
0.0,Collin Eaddy,Football,RB,5' 11'',205.0,Fr.,,2017,"Raleigh, N.C. ", Garner
1.0,TJ Floyd,Football,DB,5' 11'',180.0,So.,,2017,"Jacksonville, Fla. ", Bolles
2.0,Cole Smith,Football,QB,6' 1'',190.0,Fr.,,2017,"Knoxville, Tenn. ", Christian Academy of Knoxville
3.0,John Tracy,Football,QB,6' 3'',205.0,Fr.,,2017,"Novi, Mich. ", Walled Lake Western
4.0,Jesper Horsted,Football,WR,6' 4'',215.0,Jr.,,2017,"Shoreview, Minn. ", Roseville Area
5.0,Joe Salter,Football,QB,5' 11'',215.0,Sr.,,2017,"West Caldwell, N.J. ", West Caldwell
6.0,Luke Turner,Football,DB,6' 1'',205.0,Fr.,,2017,"Naperville, Ill. ", Naperville Central
,,Football,,,,,,2017,,
7.0,Jacob Birmelin,Football,WR,5' 9'',165.0,Fr.,,2017,"Royal Palm Beach, Fla. ", Palm Beach Gardens
8.0,Trevor Forbes,Football,DB,6' 0'',190.0,Fr.,,2017,"Memphis, Tenn. ", White Station
9.0,Tiger Bech,Football,WR/PR,5' 9'',175.0,So.,,2017,"Lafayette, La. ", St. Thomas More
10.0,John Santillo,Football,DB,5' 11'',180.0,Fr.,,2017,"Ponte Vedra Beach, Fla. ", Ponte Vedra
11.0,Tavish Rice,Football,PK,6' 2'',205.0,So.,,2017,"Miami, Fla. ", Belen Jesuit Prep
12.0,Zach Kelly,Football,WR,6' 1'',200.0,So.,,2017,"Clinton, La. ", Silliman Institute
13.0,Matthew Winston,Football,DB,6' 0'',185.0,Fr.,,2017,"Hoschton, Ga. ", Mill Creek
14.0,Kevin Davidson,Football,QB,6' 4'',225.0,So.,,2017,"Danville, Calif. ", San Ramon Valley
15.0,Chase Williams,Football,LB,6' 0'',215.0,So.,,2017,"Atlanta, Ga. ", The Westminster Schools
16.0,Chad Kanoff,Football,QB,6' 4'',225.0,Sr.,,2017,"Pacific Palisades, Calif. ", Harvard Westlake
17.0,CJ Wall,Football,DB,5' 11'',180.0,Fr.,,2017,"Plano, Texas ", Plano Senior
18.0,John Lovett,Football,QB,6' 3'',225.0,Sr.,,2017,"Wantagh, N.Y. ", DeMatha Catholic
19.0,Sultaan Shabazz,Football,DB,6' 0'',185.0,Fr.,,2017,"College Park, Ga. ", Woodward Academy
20.0,Will Johnson,Football,DB,5' 9'',170.0,So.,,2017,"Lexington, Mass. ", Boston College High
21.0,Steven Mejia,Football,P/K,5' 10'',185.0,Jr.,,2017,"Doral, Fla. ", Ronald Reagan Doral
22.0,Brett Stewart,Football,DB,5' 11'',205.0,Jr.,,2017,"Garden City, N.Y. ", Garden City
23.0,Austin Carbone,Football,DB,5' 9'',155.0,Fr.,,2017,"Richardson, Texas ", Lloyd V. Berkner
24.0,Delan Stallworth,Football,DB,5' 10'',165.0,Fr.,,2017,"Cincinnati, Ohio ", St. Xavier
25.0,Adam Hoffman,Football,DB,6' 0'',200.0,Sr.,,2017,"Apple Valley, Minn. ", Academy of Holy Angels
26.0,Zach Keller,Football,QB,6' 4'',225.0,So.,,2017,"Basking Ridge, N.J. ", Seton Hall Prep
27.0,Tyler Campbell,Football,DB,5' 10'',200.0,So.,,2017,"Plano, Texas ", Plano West
28.0,Andrew Griffin,Football,WR,6' 1'',205.0,So.,,2017,"Avon, Ind. ", Avon
29.0,Charlie Volker,Football,RB,5' 10'',210.0,Jr.,,2017,"Fair Haven, N.J. ", Rumson-Fair Haven
30.0,Quincy Wolff,Football,LB,5' 11'',215.0,Sr.,,2017,"Atlanta, Ga. ", Woodward Academy
31.0,Chance Melancon,Football,DB,5' 8'',195.0,Sr.,,2017,"Allen, Texas ", Allen
,,Football,,,,,,2017,,
32.0,Phillip Frost,Football,DB,6' 1'',185.0,So.,,2017,"Fort Worth, Texas ", Keller Central
33.0,Ben Ellis,Football,DB,6' 1'',205.0,Jr.,,2017,"Memphis, Tenn. ", Briarcrest Christian School
34.0,Ryan Quigley,Football,RB,5' 11'',205.0,So.,,2017,"Lansdale, Pa. ", Lansdale Catholic
35.0,Eli Stern,Football,DB,6' 0'',200.0,Jr.,,2017,"Los Angeles, Calif. ", Brentwood School
36.0,Jacob Lewis,Football,RB,6' 1'',220.0,Sr.,,2017,"Edmond, Okla. ", Bishop McGuinness
37.0,Hayden Murphy,Football,RB,6' 1'',230.0,Sr.,,2017,"Centerville, Mass. ", Barnstable
38.0,John Clarke,Football,WR,6' 1'',200.0,Sr.,,2017,"Houston, Texas ", Houston Christian
39.0,David Harvey,Football,LB,6' 1'',220.0,Fr.,,2017,"Mt. Lebanon, Pa. ", Mt. Lebanon
40.0,TC Schneider,Football,DB,5' 9'',185.0,Jr.,,2017,"The Woodlands, Texas ", The Woodlands
41.0,Ben Novello,Football,DB,6' 0'',175.0,Jr.,,2017,"Tampa, Fla. ", Berkeley Prep
42.0,Christian Sullivan,Football,DB,6' 0'',195.0,So.,,2017,"Marietta, Ga. ", George Walton
43.0,Dominique Summerville,Football,RB,5' 7'',165.0,Jr.,,2017,"Charlotte, N.C. ", Myers Park
44.0,Edward Rudinski,Football,LB,6' 3'',235.0,So.,,2017,"Santa Monica, Calif. ", Oaks Christian
45.0,Tom Johnson,Football,LB,6' 0'',230.0,Jr.,,2017,"Moorestown, N.J. ", St. Joseph's Prep
46.0,EJ Caldwell,Football,RB,6' 1'',195.0,Fr.,,2017,"Columbus, Ohio ", Upper Arlington
47.0,Tavaris Noel,Football,LB,6' 1'',205.0,Fr.,,2017,"Yorktown, Va. ", Grafton
48.0,Ian Lawrie,Football,DB,5' 11'',175.0,Fr.,,2017,"Hague, N.Y. ", Ticonderoga
49.0,Luke Montgomery,Football,WR,6' 1'',210.0,Fr.,,2017,"Springfield, Mo. ", Glendale
50.0,Cody Smith,Football,RB,6' 0'',260.0,Jr.,,2017,"Lincoln University, Pa. ", Bishop Shanahan
51.0,John Orr,Football,LB,6' 2'',220.0,So.,,2017,"Nashville, Tenn. ", Christ Presbyterian Academy
